"CustomerID","Recency","Frequency","Monetary","Cluster","CustomerGroup"
16135,262,1,517.55,1,"Inactive Customers"
16136,59,3,709.38,4,"Regular Customers"
16139,18,3,635.41,2,"Occasional Customers"
16140,65,2,725.18,4,"Regular Customers"
16141,87,1,620.4,1,"Inactive Customers"
16142,249,1,535.34,1,"Inactive Customers"
16143,2,6,2424.94,3,"High-Value Customers"
16144,246,1,175.2,1,"Inactive Customers"
16145,8,11,3799.49,3,"High-Value Customers"
16146,156,3,734.13,4,"Regular Customers"
16147,133,1,375,1,"Inactive Customers"
16148,295,1,76.32,1,"Inactive Customers"
16149,4,2,280.52,2,"Occasional Customers"
16150,42,5,2053.02,4,"Regular Customers"
16152,268,1,1829.04,1,"Inactive Customers"
16153,49,5,1824.23,4,"Regular Customers"
16156,8,9,3122.04,3,"High-Value Customers"
16157,15,3,656.69,2,"Occasional Customers"
16159,281,1,348.2,1,"Inactive Customers"
16160,64,2,1025.44,4,"Regular Customers"
16161,1,19,5575.56,3,"High-Value Customers"
16162,251,1,37.4,1,"Inactive Customers"
16163,231,2,856.6,1,"Inactive Customers"
16164,16,3,822.48,2,"Occasional Customers"
16168,10,27,3787.6,3,"High-Value Customers"
16169,7,4,1822.97,4,"Regular Customers"
16170,50,6,1885.05,4,"Regular Customers"
16171,58,1,73.2,1,"Inactive Customers"
16172,94,5,1140.21,4,"Regular Customers"
16173,15,6,1418.32,4,"Regular Customers"
16174,125,3,1009.55,4,"Regular Customers"
16175,93,4,1037.59,4,"Regular Customers"
16177,49,1,331.95,1,"Inactive Customers"
16178,137,1,197.9,1,"Inactive Customers"
16179,60,1,215.83,1,"Inactive Customers"
16180,99,8,10254.18,4,"Regular Customers"
16181,72,1,305.54,1,"Inactive Customers"
16182,71,4,6617.65,4,"Regular Customers"
16183,66,1,338.71,1,"Inactive Customers"
16184,63,6,1158.79,4,"Regular Customers"
16185,16,2,529.41,2,"Occasional Customers"
16186,22,12,4006.94,3,"High-Value Customers"
16187,31,15,6911.44,3,"High-Value Customers"
16188,44,4,981.86,4,"Regular Customers"
16189,15,2,215.48,2,"Occasional Customers"
16190,39,1,215.08,1,"Inactive Customers"
16191,2,13,5180.52,3,"High-Value Customers"
16193,236,1,314.45,1,"Inactive Customers"
16198,74,1,400.681,1,"Inactive Customers"
16200,3,2,1080.62,2,"Occasional Customers"
16201,2,4,1863.47,3,"High-Value Customers"
16202,360,1,365.27,1,"Inactive Customers"
16203,58,4,592.9,4,"Regular Customers"
16204,22,1,405.71,2,"Occasional Customers"
16205,30,4,761.38,4,"Regular Customers"
16206,54,4,537.06,4,"Regular Customers"
16207,24,1,394.38,2,"Occasional Customers"
16208,44,2,664.26,2,"Occasional Customers"
16209,88,5,2262.62,4,"Regular Customers"
16210,1,18,21086.3,3,"High-Value Customers"
16211,88,1,547.02,1,"Inactive Customers"
16212,18,2,690.34,2,"Occasional Customers"
16213,78,1,159,1,"Inactive Customers"
16214,170,3,1062.75,4,"Regular Customers"
16215,80,1,242.35,1,"Inactive Customers"
16216,266,1,914.93,1,"Inactive Customers"
16217,234,2,304.25,1,"Inactive Customers"
16218,29,7,3084.68,4,"Regular Customers"
16221,36,3,864.86,4,"Regular Customers"
16222,317,1,846.72,1,"Inactive Customers"
16224,56,4,1295.3,4,"Regular Customers"
16225,44,5,1096.32,4,"Regular Customers"
16226,202,3,255.12,1,"Inactive Customers"
16227,224,1,314.22,1,"Inactive Customers"
16229,86,2,1010.6,4,"Regular Customers"
16230,189,2,542.03,1,"Inactive Customers"
16232,43,4,990.88,4,"Regular Customers"
16233,70,3,536.68,4,"Regular Customers"
16235,40,5,867.31,4,"Regular Customers"
16236,77,1,432.2,1,"Inactive Customers"
16239,56,2,414.2,1,"Inactive Customers"
16240,23,2,3718.8,4,"Regular Customers"
16241,9,13,2607.87,3,"High-Value Customers"
16242,7,7,3603.21,3,"High-Value Customers"
16243,33,2,409.1,2,"Occasional Customers"
16244,211,2,1522.75,4,"Regular Customers"
16245,23,3,1413.66,4,"Regular Customers"
16247,169,1,114.56,1,"Inactive Customers"
16248,61,1,152.94,1,"Inactive Customers"
16249,52,5,1800.07,4,"Regular Customers"
16250,260,2,389.44,1,"Inactive Customers"
16253,66,2,3683.86,4,"Regular Customers"
16255,16,8,2619.91,3,"High-Value Customers"
16256,266,1,752.43,1,"Inactive Customers"
16257,176,1,46.95,1,"Inactive Customers"
16258,44,5,5203.51,4,"Regular Customers"
16260,50,1,1035.45,2,"Occasional Customers"
16261,16,4,746.83,2,"Occasional Customers"
16265,8,9,5447,3,"High-Value Customers"
16266,73,7,861.89,4,"Regular Customers"
16268,70,2,667.65,4,"Regular Customers"
16270,352,1,1141.24,1,"Inactive Customers"
16271,2,5,1429.24,3,"High-Value Customers"
16272,116,1,411.7,1,"Inactive Customers"
16274,372,1,357.95,1,"Inactive Customers"
16275,196,1,559.87,1,"Inactive Customers"
16276,176,1,810.6,1,"Inactive Customers"
16278,99,1,566.38,1,"Inactive Customers"
16279,20,3,1509.58,4,"Regular Customers"
16281,71,1,2062.06,4,"Regular Customers"
16282,339,1,168.3,1,"Inactive Customers"
16283,5,5,1570.81,3,"High-Value Customers"
16284,30,2,823.97,2,"Occasional Customers"
16287,169,1,142.5,1,"Inactive Customers"
16292,121,1,302.25,1,"Inactive Customers"
16293,21,10,2248.99,3,"High-Value Customers"
16295,9,4,1328.55,4,"Regular Customers"
16297,268,1,301.9,1,"Inactive Customers"
16298,22,3,598.2,2,"Occasional Customers"
16302,126,1,233.22,1,"Inactive Customers"
16303,25,3,5360.63,4,"Regular Customers"
16305,138,1,361.22,1,"Inactive Customers"
16306,213,6,632.27,4,"Regular Customers"
16308,37,4,2560,4,"Regular Customers"
16309,105,2,706.57,1,"Inactive Customers"
16311,17,2,616.26,2,"Occasional Customers"
16313,2,2,274.15,2,"Occasional Customers"
16315,330,1,226.37,1,"Inactive Customers"
16316,63,8,2938.91,4,"Regular Customers"
16317,119,3,1341.65,4,"Regular Customers"
16318,34,1,328.15,2,"Occasional Customers"
16319,217,1,404.4,1,"Inactive Customers"
16320,171,2,1038.46,4,"Regular Customers"
16321,71,5,373.65,4,"Regular Customers"
16322,0,2,326.75,2,"Occasional Customers"
16323,195,1,207.5,1,"Inactive Customers"
16324,127,3,428.68,1,"Inactive Customers"
16325,46,3,594.24,4,"Regular Customers"
16326,5,14,3110.96,3,"High-Value Customers"
16327,13,6,3844.22,3,"High-Value Customers"
16330,17,3,251.91,2,"Occasional Customers"
16332,27,7,1593.2,4,"Regular Customers"
16333,7,22,26626.8,3,"High-Value Customers"
16337,36,1,151.05,1,"Inactive Customers"
16338,156,1,214.8,1,"Inactive Customers"
16339,283,1,109.95,1,"Inactive Customers"
16340,106,1,549.07,1,"Inactive Customers"
16341,24,4,1971.87,4,"Regular Customers"
16342,74,4,322.41,4,"Regular Customers"
16343,15,2,370.48,2,"Occasional Customers"
16344,157,1,101.1,1,"Inactive Customers"
16345,43,1,575.41,2,"Occasional Customers"
16347,10,2,887.65,2,"Occasional Customers"
16348,31,7,1469.45,4,"Regular Customers"
16349,290,1,53.5,1,"Inactive Customers"
16350,20,4,1116.47,4,"Regular Customers"
16351,332,1,153.9,1,"Inactive Customers"
16352,17,2,494.44,2,"Occasional Customers"
16353,3,23,6675.71,3,"High-Value Customers"
16354,62,2,395.8,1,"Inactive Customers"
16356,197,3,211.77,1,"Inactive Customers"
16357,32,3,658.88,4,"Regular Customers"
16358,0,4,2027.5,3,"High-Value Customers"
16359,6,9,1750.92,3,"High-Value Customers"
16360,4,6,3512.53,3,"High-Value Customers"
16361,9,4,896.66,2,"Occasional Customers"
16362,31,5,734.77,4,"Regular Customers"
16363,52,1,109.36,1,"Inactive Customers"
16364,11,2,707.04,2,"Occasional Customers"
16365,17,9,1540.42,3,"High-Value Customers"
16366,18,1,327.3,2,"Occasional Customers"
16367,36,2,804.49,2,"Occasional Customers"
16368,1,2,497.43,2,"Occasional Customers"
16369,17,3,1553.66,4,"Regular Customers"
16370,81,4,1320.56,4,"Regular Customers"
16372,32,2,367.93,2,"Occasional Customers"
16374,65,2,473.03,1,"Inactive Customers"
16376,8,2,987.01,2,"Occasional Customers"
16377,266,1,676.2,1,"Inactive Customers"
16378,246,3,362.95,1,"Inactive Customers"
16379,3,4,2157.4,3,"High-Value Customers"
16380,60,1,1780.59,4,"Regular Customers"
16383,74,2,668.36,1,"Inactive Customers"
16384,89,2,584.5,1,"Inactive Customers"
16385,59,3,555.89,4,"Regular Customers"
16386,28,2,317.2,2,"Occasional Customers"
16387,322,1,94.36,1,"Inactive Customers"
16389,52,4,1382.07,4,"Regular Customers"
16392,269,1,221.19,1,"Inactive Customers"
16393,1,13,3046.21,3,"High-Value Customers"
16394,56,5,1555.34,4,"Regular Customers"
16395,60,5,1486.9,4,"Regular Customers"
16398,153,2,1705.8,4,"Regular Customers"
16399,18,2,408.57,2,"Occasional Customers"
16400,94,1,303.93,1,"Inactive Customers"
16401,0,12,4098.32,3,"High-Value Customers"
16402,264,2,299.6,1,"Inactive Customers"
16403,311,1,177.5,1,"Inactive Customers"
16404,69,1,443.05,1,"Inactive Customers"
16405,301,2,167.25,1,"Inactive Customers"
16406,18,1,163.07,2,"Occasional Customers"
16407,12,10,2126.93,3,"High-Value Customers"
16409,35,5,2028.88,4,"Regular Customers"
16411,18,2,214.65,2,"Occasional Customers"
16412,53,1,151.83,1,"Inactive Customers"
16413,56,1,262.2,1,"Inactive Customers"
16414,21,2,126.25,2,"Occasional Customers"
16415,43,1,210.35,1,"Inactive Customers"
16416,26,3,1051.4,4,"Regular Customers"
16418,44,3,675.27,4,"Regular Customers"
16419,112,6,972.23,4,"Regular Customers"
16422,16,51,34684.4,3,"High-Value Customers"
16423,24,1,346.12,2,"Occasional Customers"
16424,190,1,133.56,1,"Inactive Customers"
16425,301,1,302.7,1,"Inactive Customers"
16426,1,10,1908.25,3,"High-Value Customers"
16427,262,2,241.06,1,"Inactive Customers"
16429,105,1,284.55,1,"Inactive Customers"
16430,56,1,300.85,1,"Inactive Customers"
16431,212,3,642.81,1,"Inactive Customers"
16432,63,1,287.4,1,"Inactive Customers"
16433,27,1,184.26,2,"Occasional Customers"
16434,28,7,1522.25,4,"Regular Customers"
16438,5,5,798.35,2,"Occasional Customers"
16440,7,5,3640.67,3,"High-Value Customers"
16441,66,2,381.2,1,"Inactive Customers"
16442,1,3,616.79,2,"Occasional Customers"
16444,45,4,654.67,4,"Regular Customers"
16445,33,1,230.51,2,"Occasional Customers"
16446,0,2,168472.5,3,"High-Value Customers"
16447,135,1,259.01,1,"Inactive Customers"
16448,197,1,188.89,1,"Inactive Customers"
16449,197,2,707.69,1,"Inactive Customers"
16450,149,1,311.92,1,"Inactive Customers"
16451,87,1,266.97,1,"Inactive Customers"
16454,44,2,6.9,1,"Inactive Customers"
16455,63,7,1841.18,4,"Regular Customers"
16456,98,5,2158.37,4,"Regular Customers"
16457,217,1,208.36,1,"Inactive Customers"
16458,2,18,3482.74,3,"High-Value Customers"
16460,27,3,814.72,4,"Regular Customers"
16461,177,1,151.42,1,"Inactive Customers"
16462,73,3,136,1,"Inactive Customers"
16463,20,4,1422.4,4,"Regular Customers"
16464,19,3,1314.68,4,"Regular Customers"
16466,33,7,1603.46,4,"Regular Customers"
16468,73,1,74.9,1,"Inactive Customers"
16469,23,4,650.43,4,"Regular Customers"
16470,51,4,762.39,4,"Regular Customers"
16471,274,1,223.95,1,"Inactive Customers"
16473,164,3,316.11,1,"Inactive Customers"
16474,6,7,1871.5,3,"High-Value Customers"
16475,87,4,544.3,4,"Regular Customers"
16477,63,7,2494.46,4,"Regular Customers"
16478,24,3,331,2,"Occasional Customers"
16479,9,2,300.83,2,"Occasional Customers"
16480,75,1,769.29,1,"Inactive Customers"
16482,15,1,220.62,2,"Occasional Customers"
16483,191,1,139.35,1,"Inactive Customers"
16484,173,2,404.3,1,"Inactive Customers"
16485,76,1,363.65,1,"Inactive Customers"
16488,32,3,498.8,2,"Occasional Customers"
16491,46,1,731.5,2,"Occasional Customers"
16493,79,4,1351.63,4,"Regular Customers"
16494,296,1,826.53,1,"Inactive Customers"
16495,2,3,684.41,2,"Occasional Customers"
16496,8,3,1599.52,2,"Occasional Customers"
16497,49,6,2965.69,4,"Regular Customers"
16498,160,2,100.97,1,"Inactive Customers"
16499,359,2,365.45,1,"Inactive Customers"
16500,4,6,400.86,2,"Occasional Customers"
16503,106,4,1431.93,4,"Regular Customers"
16504,24,1,484.38,2,"Occasional Customers"
16505,31,1,777.6,2,"Occasional Customers"
16506,19,2,90.3,2,"Occasional Customers"
16509,296,1,363.7,1,"Inactive Customers"
16510,371,1,248.1,1,"Inactive Customers"
16511,21,3,950.26,4,"Regular Customers"
16513,4,4,874.59,2,"Occasional Customers"
16515,51,5,1627.13,4,"Regular Customers"
16516,29,1,101.7,1,"Inactive Customers"
16517,276,1,162.7,1,"Inactive Customers"
16518,60,2,484.32,1,"Inactive Customers"
16519,24,2,215.08,2,"Occasional Customers"
16520,185,3,1046.57,4,"Regular Customers"
16523,1,21,9418.47,3,"High-Value Customers"
16525,1,26,13027.45,3,"High-Value Customers"
16526,171,1,290.36,1,"Inactive Customers"
16527,80,1,228.06,1,"Inactive Customers"
16528,3,1,244.41,2,"Occasional Customers"
16529,189,1,455.25,1,"Inactive Customers"
16531,21,7,1244.59,4,"Regular Customers"
16532,17,3,6748.8,4,"Regular Customers"
16533,18,3,1095.56,4,"Regular Customers"
16535,4,1,593.75,2,"Occasional Customers"
16536,109,1,548.97,1,"Inactive Customers"
16539,2,4,1388.81,2,"Occasional Customers"
16542,53,1,119.62,1,"Inactive Customers"
16545,164,1,339.3,1,"Inactive Customers"
16546,290,2,787.15,1,"Inactive Customers"
16549,9,10,4154.64,3,"High-Value Customers"
16550,108,5,2298.97,4,"Regular Customers"
16551,95,3,922.12,4,"Regular Customers"
16552,242,2,379.73,1,"Inactive Customers"
16553,162,12,5719.82,4,"Regular Customers"
16554,41,3,837.1,4,"Regular Customers"
16555,34,2,285.89,2,"Occasional Customers"
16556,66,7,3313.79,4,"Regular Customers"
16557,23,2,281.85,2,"Occasional Customers"
16558,0,20,8338.49,3,"High-Value Customers"
16560,26,2,841.41,2,"Occasional Customers"
16561,5,2,511.12,2,"Occasional Customers"
16563,53,1,1077.74,1,"Inactive Customers"
16565,363,1,173.7,1,"Inactive Customers"
16566,14,5,614.66,2,"Occasional Customers"
16567,193,2,865.6,1,"Inactive Customers"
16569,2,1,124.2,2,"Occasional Customers"
16570,14,10,3738.4,3,"High-Value Customers"
16571,26,3,1421.69,4,"Regular Customers"
16572,126,3,1009.6,4,"Regular Customers"
16573,84,2,663.61,1,"Inactive Customers"
16574,70,1,451.44,1,"Inactive Customers"
16581,182,1,105.84,1,"Inactive Customers"
16582,112,1,313.62,1,"Inactive Customers"
16583,373,1,233.45,1,"Inactive Customers"
16584,79,2,936.08,4,"Regular Customers"
16586,248,1,463.95,1,"Inactive Customers"
16587,231,1,225.15,1,"Inactive Customers"
16589,70,3,459.24,4,"Regular Customers"
16591,68,1,213.5,1,"Inactive Customers"
16592,3,16,4113.68,3,"High-Value Customers"
16593,50,3,330.03,2,"Occasional Customers"
16594,74,1,181.09,1,"Inactive Customers"
16595,60,1,360.16,1,"Inactive Customers"
16596,15,2,250.15,2,"Occasional Customers"
16597,3,1,90.04,2,"Occasional Customers"
16598,285,1,145.05,1,"Inactive Customers"
16600,3,6,813.52,3,"High-Value Customers"
16601,40,1,244.8,1,"Inactive Customers"
16602,35,1,528.08,2,"Occasional Customers"
16603,74,2,482.47,1,"Inactive Customers"
16607,17,14,3347.71,3,"High-Value Customers"
16609,14,7,5493.46,3,"High-Value Customers"
16610,218,1,75.66,1,"Inactive Customers"
16611,185,1,129.49,1,"Inactive Customers"
16612,32,4,1187.66,4,"Regular Customers"
16613,69,1,618.59,1,"Inactive Customers"
16614,182,1,506.19,1,"Inactive Customers"
16616,14,2,500.42,2,"Occasional Customers"
16617,235,1,151.85,1,"Inactive Customers"
16618,30,5,2647.59,4,"Regular Customers"
16619,263,1,226.21,1,"Inactive Customers"
16620,3,2,178.96,2,"Occasional Customers"
16621,51,4,813.48,4,"Regular Customers"
16623,245,1,129.45,1,"Inactive Customers"
16624,80,2,810.57,4,"Regular Customers"
16625,274,1,333.08,1,"Inactive Customers"
16626,0,17,4413.1,3,"High-Value Customers"
16627,78,1,322.8,1,"Inactive Customers"
16628,29,5,2188.05,4,"Regular Customers"
16629,73,2,417.73,1,"Inactive Customers"
16633,16,6,2883.1,3,"High-Value Customers"
16634,222,2,217.9,1,"Inactive Customers"
16637,31,4,1154.47,4,"Regular Customers"
16638,22,10,1680.72,3,"High-Value Customers"
16639,30,3,1257.51,4,"Regular Customers"
16641,105,1,231.1,1,"Inactive Customers"
16642,4,2,688.33,2,"Occasional Customers"
16643,245,1,487.51,1,"Inactive Customers"
16644,177,2,833.78,1,"Inactive Customers"
16647,169,2,214.06,1,"Inactive Customers"
16648,42,1,290.66,1,"Inactive Customers"
16650,71,1,518.42,1,"Inactive Customers"
16652,58,7,6773.97,4,"Regular Customers"
16653,15,2,1212.66,2,"Occasional Customers"
16654,140,4,601.27,4,"Regular Customers"
16655,17,6,3794.52,3,"High-Value Customers"
16656,21,15,8625.8,3,"High-Value Customers"
16657,9,4,933.62,2,"Occasional Customers"
16658,367,1,123.24,1,"Inactive Customers"
16659,188,1,39.12,1,"Inactive Customers"
16660,15,4,1267.65,4,"Regular Customers"
16665,361,1,135.4,1,"Inactive Customers"
16666,18,1,118.98,2,"Occasional Customers"
16667,67,2,570.13,1,"Inactive Customers"
16668,14,6,306.72,2,"Occasional Customers"
16669,23,3,1374.87,4,"Regular Customers"
16670,16,11,4095.9,3,"High-Value Customers"
16671,27,3,1692.27,4,"Regular Customers"
16672,1,20,8134.94,3,"High-Value Customers"
16674,54,2,319.61,1,"Inactive Customers"
16676,33,4,1592.12,4,"Regular Customers"
16678,2,12,3109.99,3,"High-Value Customers"
16679,365,1,129.75,1,"Inactive Customers"
16680,42,1,183.7,1,"Inactive Customers"
16681,72,6,1770.34,4,"Regular Customers"
16682,4,5,1028,2,"Occasional Customers"
16684,3,28,66653.56,3,"High-Value Customers"
16685,60,2,324.24,1,"Inactive Customers"
16686,46,7,3062.83,4,"Regular Customers"
16688,0,4,1260.86,3,"High-Value Customers"
16689,75,2,422.6,1,"Inactive Customers"
16690,71,2,225.58,1,"Inactive Customers"
16692,255,2,1276,4,"Regular Customers"
16693,68,2,482.01,1,"Inactive Customers"
16696,134,4,657.9,4,"Regular Customers"
16697,240,1,112.75,1,"Inactive Customers"
16698,226,2,1998,4,"Regular Customers"
16700,8,13,5076.55,3,"High-Value Customers"
16701,8,13,5398.3,3,"High-Value Customers"
16705,0,20,14034.99,3,"High-Value Customers"
16706,36,3,531.35,2,"Occasional Customers"
16708,45,1,656.63,2,"Occasional Customers"
16709,84,5,3029.87,4,"Regular Customers"
16710,18,10,2483.04,3,"High-Value Customers"
16711,2,5,1651.03,3,"High-Value Customers"
16712,8,11,3645.43,3,"High-Value Customers"
16713,18,15,6923.13,3,"High-Value Customers"
16714,218,3,1161.53,4,"Regular Customers"
16715,77,1,301.72,1,"Inactive Customers"
16716,266,2,901.2,1,"Inactive Customers"
16717,23,6,3858.38,4,"Regular Customers"
16718,368,1,623.75,1,"Inactive Customers"
16719,14,7,1790.42,3,"High-Value Customers"
16720,25,1,155.24,2,"Occasional Customers"
16721,261,1,292.47,1,"Inactive Customers"
16722,16,13,4730.81,3,"High-Value Customers"
16723,90,2,589.15,1,"Inactive Customers"
16725,301,7,781.02,4,"Regular Customers"
16726,25,5,1382.02,4,"Regular Customers"
16727,363,1,272.82,1,"Inactive Customers"
16728,45,4,1054.67,4,"Regular Customers"
16729,37,21,7239.92,3,"High-Value Customers"
16730,51,3,743.11,4,"Regular Customers"
16732,31,1,603.75,2,"Occasional Customers"
16734,51,3,650.51,4,"Regular Customers"
16735,78,5,2300.56,4,"Regular Customers"
16737,52,1,417.6,1,"Inactive Customers"
16738,297,1,3.75,1,"Inactive Customers"
16739,176,1,323,1,"Inactive Customers"
16742,46,1,464.9,1,"Inactive Customers"
16743,28,7,2238.09,4,"Regular Customers"
16744,10,7,1304.76,3,"High-Value Customers"
16745,86,17,7194.3,3,"High-Value Customers"
16746,4,18,6697.66,3,"High-Value Customers"
16747,37,2,836.06,4,"Regular Customers"
16748,17,5,1515.9,4,"Regular Customers"
16750,44,5,623.93,4,"Regular Customers"
16751,30,1,1764.72,4,"Regular Customers"
16752,372,1,207.5,1,"Inactive Customers"
16753,57,1,223.92,1,"Inactive Customers"
16754,371,1,2002.4,1,"Inactive Customers"
16755,113,3,1496.83,4,"Regular Customers"
16756,214,1,239.4,1,"Inactive Customers"
16757,318,1,106.83,1,"Inactive Customers"
16758,64,1,369.34,1,"Inactive Customers"
16759,7,3,789.79,2,"Occasional Customers"
16761,96,1,316.62,1,"Inactive Customers"
16762,19,3,1501.38,4,"Regular Customers"
16763,198,1,611.85,1,"Inactive Customers"
16764,3,13,2799.25,3,"High-Value Customers"
16765,293,1,34,1,"Inactive Customers"
16766,272,2,1145.6,1,"Inactive Customers"
16767,30,11,5580.6,3,"High-Value Customers"
16768,47,3,478.09,4,"Regular Customers"
16769,259,1,380.39,1,"Inactive Customers"
16770,57,5,770.1,4,"Regular Customers"
16771,32,5,2246.81,4,"Regular Customers"
16773,56,1,171.59,1,"Inactive Customers"
16774,67,4,661.52,4,"Regular Customers"
16775,9,11,1695.66,3,"High-Value Customers"
16776,59,1,388.28,1,"Inactive Customers"
16777,79,2,226.35,1,"Inactive Customers"
